probe_id	symbol
15969	64764	CREB3L2
15970	100130880	CREB3L2-AS1
15971	6718	AKR1D1
15972	100616226	MIR4468
15973	107986749	LOC107986749
15974	8805	TRIM24
15975	136306	SVOPL
15976	50617	ATP6V0A4
15977	155006	TMEM213
15978	57670	KIAA1549
15979	92092	ZC3HAV1L
15980	107986852	LOC107986852
15981	56829	ZC3HAV1
15982	113218503	MIR10399
15983	79989	TTC26
15984	254048	UBN2
15985	51631	LUC7L2
15986	154791	FMC1
15987	100189406	TRR-CCT4-1
15988	100996928	FMC1-LUC7L2
15989	100129148	LOC100129148
15990	346689	KLRG2
15991	154790	CLEC2L
15992	28996	HIPK2
15993	105375530	LOC105375530
15994	6916	TBXAS1
15995	107986853	LOC107986853
15996	105375532	LOC105375532
15997	64761	PARP12
15998	80853	KDM7A
15999	100134229	KDM7A-DT
16000	107986854	LOC107986854
16001	105375534	LOC105375534
16002	84255	SLC37A3
16003	401409	RAB19
16004	23608	MKRN1
16005	27147	DENND2A
16006	105375535	LOC105375535
16007	107986718	LOC107986718
16008	90956	ADCK2
16009	100134713	NDUFB2-AS1
16010	4708	NDUFB2
16011	673	BRAF
16012	105375536	LOC105375536
16013	107986720	LOC107986720
16014	51650	MRPS33
16015	107986719	LOC107986719
16016	105375537	LOC105375537
16017	100507421	TMEM178B
16018	105375538	AGK-DT
16019	55750	AGK
16020	57189	DENND11
16021	285962	WEE2-AS1
16022	494551	WEE2
16023	6742	SSBP1
16024	50831	TAS2R3
16025	50832	TAS2R4
16026	54429	TAS2R5
16027	136242	PRSS37
16028	130075	OR9A4
16029	23601	CLEC5A
16030	5726	TAS2R38
16031	8972	MGAM
16032	93432	MGAM2
16033	100289017	MOXD2P
16034	136541	PRSS58
16035	207147	PRSS59P
16036	28621	TRBV1
16037	28620	TRBV2
16038	105375539	LOC105375539
16039	28619	TRBV3-1
16040	28617	TRBV4-1
16041	28614	TRBV5-1
16042	28606	TRBV6-1
16043	28597	TRBV7-1
16044	28616	TRBV4-2
16045	28604	TRBV6-3
16046	28596	TRBV7-2
16047	28588	TRBV8-1
16048	28613	TRBV5-2
16049	28603	TRBV6-4
16050	28595	TRBV7-3
16051	28587	TRBV8-2
16052	28612	TRBV5-3
16053	28586	TRBV9
16054	28585	TRBV10-1
16055	28582	TRBV11-1
16056	28579	TRBV12-1
16057	28584	TRBV10-2
16058	28581	TRBV11-2
16059	28578	TRBV12-2
16060	28602	TRBV6-5
16061	28594	TRBV7-4
16062	107986855	LOC107986855
16063	28611	TRBV5-4
16064	105379749	LOC105379749
16065	28601	TRBV6-6
16066	28593	TRBV7-5
16067	113839523	MIR11400
16068	28610	TRBV5-5
16069	28600	TRBV6-7
16070	28592	TRBV7-6
16071	28609	TRBV5-6
16072	28599	TRBV6-8
16073	28591	TRBV7-7
16074	28608	TRBV5-7
16075	28589	TRBV7-9
16076	28574	TRBV13
16077	28583	TRBV10-3
16078	28580	TRBV11-3
16079	28577	TRBV12-3
16080	28576	TRBV12-4
16081	28575	TRBV12-5
16082	28573	TRBV14
16083	28572	TRBV15
16084	28571	TRBV16
16085	28570	TRBV17
16086	28569	TRBV18
16087	28568	TRBV19
16088	28567	TRBV20-1
16089	28566	TRBV21-1
16090	28565	TRBV22-1
16091	28564	TRBV23-1
16092	28563	TRBV24-1
16093	100463482	MTRNR2L6
16094	28562	TRBV25-1
16095	28556	TRBVA
16096	28561	TRBV26
16097	28555	TRBVB
16098	28560	TRBV27
16099	28559	TRBV28
16100	5644	PRSS1
16101	28558	TRBV29-1
16102	5645	PRSS2
16103	28637	TRBD1
16104	28635	TRBJ1-1
16105	28634	TRBJ1-2
16106	28633	TRBJ1-3
16107	28632	TRBJ1-4
16108	28631	TRBJ1-5
16109	28630	TRBJ1-6
16110	28639	TRBC1
16111	28636	TRBD2
16112	28629	TRBJ2-1
16113	28628	TRBJ2-2
16114	28627	TRBJ2-2P
16115	28626	TRBJ2-3
16116	28625	TRBJ2-4
16117	28624	TRBJ2-5
16118	28623	TRBJ2-6
16119	28622	TRBJ2-7
16120	28638	TRBC2
16121	28557	TRBV30
16122	105375541	LOC105375541
16123	2051	EPHB6
16124	55503	TRPV6
16125	56302	TRPV5
16126	105375542	LOC105375542
16127	105375543	LOC105375543
16128	135927	LLCFC1
16129	3792	KEL
16130	135924	OR9A2
16131	105375544	LOC105375544
16132	346517	OR6V1
16133	89883	OR6W1P
16134	5304	PIP
16135	259285	TAS2R39
16136	259286	TAS2R40
16137	105375546	LOC105375546
16138	105375545	TMEM139-AS1
16139	373156	GSTK1
16140	135932	TMEM139
16141	835	CASP2
16142	1180	CLCN1
16143	9715	FAM131B
16144	101928397	FAM131B-AS1
16145	100507507	FAM131B-AS2
16146	7791	ZYX
16147	102465538	MIR6892
16148	2041	EPHA1
16149	285965	EPHA1-AS1
16150	338398	TAS2R60
16151	259287	TAS2R41
16152	105375547	LOC105375547
16153	392133	OR10AC1
16154	441294	CTAGE15
16155	101928466	LOC101928466
16156	285966	TCAF2
16157	340307	CTAGE6
16158	653691	TCAF2P1
16159	154761	LOC154761
16160	112267988	LOC112267988
16161	9747	TCAF1
16162	105375549	LOC105375549
16163	26211	OR2F1
16164	135948	OR2F2
16165	135946	OR6B1
16166	393046	OR2A5
16167	105375548	LOC105375548
16168	392138	OR2A25
16169	346525	OR2A12
16170	442361	OR2A2
16171	135941	OR2A14
16172	100128553	CTAGE4
16173	445328	ARHGEF35
16174	101928605	ARHGEF35-AS1
16175	112267987	LOC112267987
16176	402317	OR2A42
16177	101928492	OR2A1-AS1
16178	401428	OR2A20P
16179	401427	OR2A7
16180	728377	ARHGEF34P
16181	100142659	CTAGE8
16182	441295	OR2A9P
16183	346528	OR2A1
16184	7984	ARHGEF5
16185	135935	NOBOX
16186	27010	TPK1
16187	105375552	LOC105375552
16188	105375551	LOC105375551
16189	105375553	LOC105375553
16190	26047	CNTNAP2
16191	101928700	CNTNAP2-AS1
16192	100313895	MIR548F4
16193	107986721	LOC107986721
16194	105375556	LOC105375556
16195	105375554	LOC105375554
16196	202865	C7orf33
16197	105375557	LOC105375557
16198	8454	CUL1
16199	2146	EZH2
16200	6090	RNY5
16201	6086	RNY4
16202	6085	RNY3
16203	6084	RNY1
16204	102723099	GHET1
16205	9601	PDIA4
16206	136051	ZNF786
16207	155054	ZNF425
16208	57541	ZNF398
16209	107986856	LOC107986856
16210	8427	ZNF282
16211	7988	ZNF212
16212	100289678	ZNF783
16213	155060	LOC155060
16214	100189144	TRC-GCA1-1
16215	100189413	TRC-GCA9-2
16216	100189357	TRC-GCA13-1
16217	100189049	TRC-GCA18-1
16218	100189305	TRC-GCA10-1
16219	105375559	LOC105375559
16220	101928733	LOC101928733
16221	100189008	TRC-GCA11-1
16222	27153	ZNF777
16223	155061	ZNF746
16224	100189146	TRC-GCA16-1
16225	79970	ZNF767P
16226	100189029	TRC-GCA22-1
16227	100189267	TRC-GCA15-1
16228	100189097	TRC-GCA3-1
16229	100189194	TRC-GCA23-1
16230	100189355	TRC-GCA20-1
16231	100189432	TRS-AGA5-1
16232	100189177	TRC-GCA19-1
16233	100189376	TRC-GCA9-3
16234	100189075	TRC-GCA12-1
16235	100189375	TRC-GCA21-1
16236	100189289	TRC-GCA17-1
16237	100189379	TRC-GCA9-4
16238	84626	KRBA1
16239	168544	ZNF467
16240	23145	SSPOP
16241	643641	ZNF862
16242	401431	ATP6V0E2-AS1
16243	155066	ATP6V0E2
16244	653857	ACTR3C
16245	100134040	LOC100134040
16246	65999	LRRC61
16247	113763	ZBED10P
16248	105375560	LOC105375560
16249	5919	RARRES2
16250	107986858	LOC107986858
16251	105375563	REPIN1-AS1
16252	29803	REPIN1
16253	285971	ZNF775
16254	105375564	ZNF775-AS1
16255	107986859	LOC107986859
16256	728743	LOC728743
16257	285972	LINC00996
16258	155038	GIMAP8
16259	168537	GIMAP7
16260	107986860	LOC107986860
16261	55303	GIMAP4
16262	474344	GIMAP6
16263	26157	GIMAP2
16264	100527949	GIMAP1-GIMAP5
16265	170575	GIMAP1
16266	55340	GIMAP5
16267	105375566	LOC105375566
16268	28959	TMEM176B
16269	55365	TMEM176A
16270	105375567	LOC105375567
16271	26	AOC1
16272	3757	KCNH2
16273	4846	NOS3
16274	285973	ATG9B
16275	11194	ABCB8
16276	9311	ASIC3
16277	1020	CDK5
16278	6522	SLC4A2
16279	10922	FASTK
16280	83590	TMUB1
16281	116988	AGAP3
16282	107986862	LOC107986862
16283	2636	GBX1
16284	136371	ASB10
16285	392843	IQCA1L
16286	114483834	ABCF2-H2BK1
16287	114483833	H2BK1
16288	10061	ABCF2
16289	54480	CHPF2
16290	768213	MIR671
16291	6604	SMARCD3
16292	51667	NUB1
16293	349136	WDR86
16294	100131176	WDR86-AS1
16295	155051	CRYGN
16296	100500835	MIR3907
16297	6009	RHEB
16298	51422	PRKAG2
16299	644090	PRKAG2-AS2
16300	100505483	PRKAG2-AS1
16301	105375570	LOC105375570
16302	105375571	LOC105375571
16303	168391	GALNTL5
16304	63917	GALNT11
16305	731075	LOC731075
16306	58508	KMT2C
16307	220832	FABP5P3
16308	100128822	LINC01003
16309	105375574	LOC105375574
16310	7516	XRCC2
16311	57180	ACTR3B
16312	102723686	LOC102723686
16313	105375577	LOC105375577
16314	103724390	LINC01287
16315	105375578	LOC105375578
16316	105375579	LOC105375579
16317	107986750	LOC107986750
16318	1804	DPP6
16319	107986722	LOC107986722
16320	101929998	LOC101929998
16321	107984014	LOC107984014
16322	105375582	LOC105375582
16323	112267989	LOC112267989
16324	105375581	LOC105375581
16325	105375580	LOC105375580
16326	100132707	PAXIP1-AS2
16327	22976	PAXIP1
16328	202781	PAXIP1-DT
16329	100128264	HTR5A-AS1
16330	3361	HTR5A
16331	105375584	LOC105375584
16332	105375586	LOC105375586
16333	105375587	LOC105375587
16334	105375588	LOC105375588
16335	105375589	LOC105375589
16336	105375591	INSIG1-DT
16337	3638	INSIG1
16338	105375592	LOC105375592
16339	338436	BLACE
16340	105375593	LOC105375593
16341	100286906	LINC03010
16342	105375594	LOC105375594
16343	2020	EN2
16344	107986863	LOC107986863
16345	285888	CNPY1
16346	100506302	RBM33-DT
16347	155435	RBM33
16348	6469	SHH
16349	389602	LOC389602
16350	105375597	LOC105375597
16351	105375603	LOC105375603
16352	105375602	LOC105375602
16353	105375601	LOC105375601
16354	105375599	LOC105375599
16355	285889	LOC285889
16356	100506380	RNF32-DT
16357	112268012	LOC112268012
16358	64433	LINC00244
16359	140545	RNF32
16360	101927858	RNF32-AS1
16361	64327	LMBR1
16362	102723795	LOC102723795
16363	105375604	LOC105375604
16364	105375605	LOC105375605
16365	64434	NOM1
16366	3110	MNX1
16367	105375606	MNX1-AS2
16368	645249	MNX1-AS1
16369	105375607	LOC105375607
16370	9690	UBE3C
16371	10049	DNAJB6
16372	101927914	LOC101927914
16373	105375610	LOC105375610
16374	5799	PTPRN2
16375	406945	MIR153-2
16376	105375615	LOC105375615
16377	105375614	LOC105375614
16378	100506585	PTPRN2-AS1
16379	105375613	LOC105375613
16380	693180	MIR595
16381	105375616	LINC01022
16382	100847032	MIR5707
16383	54892	NCAPG2
16384	57488	ESYT2
16385	105379752	LOC105379752
16386	55112	DYNC2I1
16387	154822	LINC00689
16388	7434	VIPR2
16389	101927506	LOC101927506
16390	441308	OR4F21
16391	644128	RPL23AP53
16392	169270	ZNF596
16393	101927566	LOC101927566
16394	105377773	LOC105377773
16395	157693	FAM87A
16396	26260	FBXO25
16397	157695	TDRP
16398	157697	ERICH1
16399	9228	DLGAP2
16400	401442	LOC401442
16401	105377777	LOC105377777
16402	112268020	LOC112268020
16403	286083	LOC286083
16404	105379585	LOC105379585
16405	105377775	LOC105377775
16406	105379586	LOC105379586
16407	100507435	DLGAP2-AS1
16408	105377778	LOC105377778
16409	2055	CLN8
16410	101927752	CLN8-AS1
16411	100500912	MIR3674
16412	105377779	LOC105377779
16413	693181	MIR596
16414	9639	ARHGEF10
16415	100131395	LOC100131395
16416	9920	KBTBD11
16417	101928058	KBTBD11-AS1
16418	104266957	KBTBD11-OT1
16419	9172	MYOM2
16420	102465695	MIR7160
16421	105377781	LOC105377781
16422	105377782	LOC105377782
16423	107986880	LOC107986880
16424	105377783	LOC105377783
16425	105377784	LOC105377784
16426	101927815	LINC03021
16427	107986865	LOC107986865
16428	105377785	LOC105377785
16429	105377786	LOC105377786
16430	64478	CSMD1
16431	105377792	LOC105377792
16432	105377791	LOC105377791
16433	105377790	LOC105377790
16434	105377789	LOC105377789
16435	107986907	LOC107986907
16436	105377793	LOC105377793
16437	105377794	LOC105377794
16438	107986908	LOC107986908
16439	105377795	LOC105377795
16440	105377796	LOC105377796
16441	105377797	LOC105377797
16442	100287015	MCPH1-DT
16443	79648	MCPH1
16444	285	ANGPT2
16445	100507530	MCPH1-AS1
16446	102465861	MIR8055
16447	55326	AGPAT5
16448	100616348	MIR4659A
16449	100616372	MIR4659B
16450	107986909	LOC107986909
16451	389610	XKR5
16452	100652791	GS1-24F4.2
16453	1672	DEFB1
16454	1671	DEFA6
16455	1669	DEFA4
16456	449491	DEFA8P
16457	449492	DEFA9P
16458	449493	DEFA10P
16459	1667	DEFA1
16460	170949	DEFT1P
16461	728358	DEFA1B
16462	100287083	DEFT1P2
16463	1668	DEFA3
16464	724068	DEFA11P
16465	1670	DEFA5
16466	105377799	LOC105377799
16467	105377803	LOC105377803
16468	101928095	LOC101928095
16469	349196	LINC00965
16470	100128890	FAM66B
16471	641517	DEFB109B
16472	401447	USP17L1
16473	645402	USP17L4
16474	100131980	ZNF705G
16475	100289462	DEFB4B
16476	55894	DEFB103B
16477	10407	SPAG11B
16478	503618	DEFB104B
16479	503841	DEFB106B
16480	504180	DEFB105B
16481	503614	DEFB107B
16482	105377801	LOC105377801
16483	100131608	PRR23D1
16484	441317	FAM90A7
16485	105377800	LOC105377800
16486	107986910	LOC107986910
16487	101929400	LOC101929400
16488	105379215	LOC105379215
16489	107986912	LOC107986912
16490	441328	FAM90A10
16491	100133251	PRR23D2
16492	105379216	LOC105379216
16493	245910	DEFB107A
16494	245908	DEFB105A
16495	245909	DEFB106A
16496	140596	DEFB104A
16497	653423	SPAG11A
16498	414325	DEFB103A
16499	1673	DEFB4A
16500	100132396	ZNF705B
16501	100132103	FAM66E
16502	392188	USP17L8
16503	645836	USP17L3
16504	100302186	MIR548I3
16505	105379219	FAM85B
16506	112268014	LOC112268014
16507	286042	FAM86B3P
16508	157285	PRAG1
16509	105379222	LOC105379222
16510	107986913	LOC107986913
16511	105379224	LOC105379224
16512	105379225	LOC105379225
16513	137075	CLDN23
16514	9258	MFHAS1
16515	90459	ERI1
16516	105379227	LOC105379227
16517	100616350	MIR4660
16518	109616996	SNORD3I
16519	79660	PPP1R3B
16520	102724880	PPP1R3B-DT
16521	101929128	LOC101929128
16522	157273	LOC157273
16523	105379228	LOC105379228
16524	105379231	LOC105379231
16525	105379230	LOC105379230
16526	8658	TNKS
16527	693182	MIR597
16528	157627	MIR124-1HG
16529	406907	MIR124-1
16530	105379234	MSRA-DT
16531	4482	MSRA
16532	101929191	LINC03022
16533	112268021	LOC112268021
16534	203074	PRSS55
16535	105379237	LOC105379237
16536	94137	RP1L1
16537	100422982	MIR4286
16538	203076	C8orf74
16539	83595	SOX7
16540	102723313	LOC102723313
16541	54984	PINX1
16542	100302166	MIR1322
16543	101929229	PINX1-DT
16544	101929248	LOC101929248
16545	112268022	LOC112268022
16546	286046	XKR6
16547	693183	MIR598
16548	101929269	LOC101929269
16549	107986915	LOC107986915
16550	66036	MTMR9
16551	101929290	LOC101929290
16552	83650	SLC35G5
16553	157739	TDH
16554	100129129	TDH-AS1
16555	83656	FAM167A-AS1
16556	83648	FAM167A
16557	640	BLK
16558	105379241	LOC105379241
16559	83655	LINC00208
16560	105379242	LOC105379242
16561	2626	GATA4
16562	106635531	SNORA99
16563	606553	LINC02905
16564	252969	NEIL2
16565	105379243	LOC105379243
16566	2222	FDFT1
16567	1508	CTSB
16568	105379244	LOC105379244
16569	112268017	LOC112268017
16570	613210	DEFB136
16571	613209	DEFB135
16572	613211	DEFB134
16573	105379245	LOC105379245
16574	105379246	LOC105379246
16575	100133267	DEFB130B
16576	728957	ZNF705D
16577	100132923	FAM66D
16578	392196	LOC392196
16579	392197	USP17L7
16580	377630	USP17L2
16581	729689	FAM90A2P
16582	85002	FAM86B1
16583	619423	FAM85A
16584	245940	DEFB130A
16585	100133172	FAM66A
16586	649352	LOC649352
16587	245912	DEFB109A
16588	389633	FAM90A25P
16589	653333	FAM86B2
16590	100506990	FAM86B2-DT
16591	729732	LOC729732
16592	100847038	MIR5692A2
16593	91694	LONRF1
16594	100500870	MIR3926-1
16595	100500838	MIR3926-2
16596	340357	LINC03019
16597	101409254	LINC00681
16598	105379289	LOC105379289
16599	57604	TRMT9B
16600	10395	DLC1
16601	101930149	LOC101930149
16602	157773	C8orf48
16603	102725080	LOC102725080
16604	107986916	LOC107986916
16605	105379292	LOC105379292
16606	137868	SGCZ
16607	494332	MIR383
16608	7991	TUSC3
16609	4481	MSR1
16610	101929028	LOC101929028
16611	105379297	LOC105379297
16612	26281	FGF20
16613	286097	MICU3
16614	51201	ZDHHC2
16615	107986918	LOC107986918
16616	29883	CNOT7
16617	137492	VPS37A
16618	9108	MTMR7
16619	102724838	LOC102724838
16620	6542	SLC7A2
16621	5157	PDGFRL
16622	107986919	LOC107986919
16623	57509	MTUS1
16624	100422850	MIR548V
16625	101930275	MTUS1-DT
16626	2267	FGL1
16627	5108	PCM1
16628	427	ASAH1
16629	101929066	ASAH1-AS1
16630	9	NAT1
16631	10	NAT2
16632	23362	PSD3
16633	107986868	LOC107986868
16634	105379303	LOC105379303
16635	105379301	LOC105379301
16636	100128993	LOC100128993
16637	105379300	LOC105379300
16638	105379306	LOC105379306
16639	63898	SH2D4A
16640	102724881	LOC102724881
16641	55790	CSGALNACT1
16642	105379308	LOC105379308
16643	107986920	LOC107986920
16644	55174	INTS10
16645	105379309	LOC105379309
16646	107986921	LOC107986921
16647	4023	LPL
16648	105379311	LOC105379311
16649	105379310	LOC105379310
16650	105379312	LOC105379312
16651	6570	SLC18A1
16652	526	ATP6V1B2
16653	11178	LZTS1
16654	100874051	LZTS1-AS1
16655	105379314	LOC105379314
16656	107986881	LOC107986881
16657	109616983	SNORD3F
16658	105379315	LOC105379315
16659	105379316	LOC105379316
16660	102467222	LINC03023
16661	286114	LINC02153
16662	101929172	LOC101929172
16663	107986922	LOC107986922
16664	2675	GFRA2
16665	105379318	LOC105379318
16666	107986923	LOC107986923
16667	9046	DOK2
16668	23039	XPO7
16669	10361	NPM2
16670	8822	FGF17
16671	2039	DMTN
16672	64760	FHIP2B
16673	79873	NUDT18
16674	55806	HR
16675	80346	REEP4
16676	203190	LGI3
16677	6440	SFTPC
16678	649	BMP1
16679	9796	PHYHIP
16680	407037	MIR320A
16681	661	POLR3D
16682	100507071	PIWIL2-DT
16683	55124	PIWIL2
16684	23516	SLC39A14
16685	5533	PPP3CC
16686	10174	SORBS3
16687	64236	PDLIM2
16688	541565	C8orf58
16689	107986876	LOC107986876
16690	57805	CCAR2
16691	55909	BIN3
16692	80094	BIN3-IT1
16693	105369180	LOC105369180
16694	107986924	LOC107986924
16695	1960	EGR3
16696	105379322	LOC105379322
16697	105379321	LOC105379321
16698	107986926	LOC107986926
16699	157310	PEBP4
16700	107986925	LOC107986925
16701	105379325	LOC105379325
16702	101929237	LOC101929237
16703	107984124	LOC107984124
16704	23221	RHOBTB2
16705	8795	TNFRSF10B
16706	286059	LOC286059
16707	107986929	LOC107986929
16708	254896	LOC254896
16709	8794	TNFRSF10C
16710	8793	TNFRSF10D
16711	8797	TNFRSF10A
16712	389641	TNFRSF10A-DT
16713	91782	CHMP7
16714	105379326	LOC105379326
16715	203069	R3HCC1
16716	4017	LOXL2
16717	100507156	LOC100507156
16718	9583	ENTPD4
16719	105379327	LOC105379327
16720	51312	SLC25A37
16721	107986930	LOC107986930
16722	4824	NKX3-1
16723	137814	NKX2-6
16724	101929258	LOC101929258
16725	6781	STC1
16726	107986931	LOC107986931
16727	105379328	LOC105379328
16728	10863	ADAM28
16729	101929294	ADAM7-AS1
16730	27299	ADAMDEC1
16731	8756	ADAM7
16732	101929315	ADAM7-AS2
16733	107986932	LOC107986932
16734	107986882	LOC107986882
16735	105379329	LOC105379329
16736	4741	NEFM
16737	112268023	LOC112268023
16738	4747	NEFL
16739	102465506	MIR6841
16740	105379330	LOC105379330
16741	80005	DOCK5
16742	102465527	MIR6876
16743	105379331	LOC105379331
16744	2796	GNRH1
16745	54793	KCTD9
16746	157313	CDCA2
16747	107986933	LOC107986933
16748	105379333	LOC105379333
16749	105379332	LOC105379332
16750	64641	EBF2
16751	102723395	LOC102723395
16752	105379335	LOC105379335
16753	105379336	LOC105379336
16754	5520	PPP2R2A
16755	157489	SDAD1P1
16756	665	BNIP3L
16757	105379337	LOC105379337
16758	10687	PNMA2
16759	1808	DPYSL2
16760	148	ADRA1A
16761	105379339	LOC105379339
16762	100313884	MIR548H4
16763	105379340	LOC105379340
16764	81551	STMN4
16765	23087	TRIM35
16766	2185	PTK2B
16767	102465507	MIR6842
16768	1135	CHRNA2
16769	2053	EPHX2
16770	1191	CLU
16771	102465508	MIR6843
16772	51435	SCARA3
16773	100500871	MIR3622B
16774	100500858	MIR3622A
16775	55246	CCDC25
16776	107986934	LOC107986934
16777	157570	ESCO2
16778	55872	PBK
16779	286133	SCARA5
16780	100422828	MIR4287
16781	105379342	LOC105379342
16782	389643	NUGGC
16783	55140	ELP3
16784	105379343	LOC105379343
16785	5368	PNOC
16786	55893	ZNF395
16787	157574	FBXO16
16788	7976	FZD3
16789	100422903	MIR4288
16790	2137	EXTL3
16791	101929402	EXTL3-AS1
16792	55756	INTS9
16793	79618	HMBOX1
16794	105379346	LOC105379346
16795	23303	KIF13B
16796	1846	DUSP4
16797	105379349	LOC105379349
16798	107986883	LOC107986883
16799	105379350	LOC105379350
16800	107986935	LOC107986935
16801	105379351	LINC02948
16802	105379352	LOC105379352
16803	619351	LINC00589
16804	101929450	LINC02099
16805	101929470	LOC101929470
16806	107986884	LOC107986884
16807	105379354	LOC105379354
16808	286135	LINC02209
16809	100422876	MIR3148
16810	51669	SARAF
16811	23484	LEPROTL1
16812	619373	MBOAT4
16813	10671	DCTN6
16814	100128750	RBPMS-AS1
16815	11030	RBPMS
16816	112268025	LOC112268025
16817	112268024	LOC112268024
16818	2961	GTF2E2
16819	100507341	SMIM18
16820	2936	GSR
16821	7993	UBXN8
16822	105379356	LOC105379356
16823	105379355	LOC105379355
16824	5516	PPP2CB
16825	56154	TEX15
16826	105379357	LOC105379357
16827	29942	PURG
16828	7486	WRN
16829	105379358	LOC105379358
16830	101929492	LOC101929492
16831	105379360	LOC105379360
16832	3084	NRG1
16833	107986936	LOC107986936
16834	100856811	NRG1-IT1
16835	105379361	LOC105379361
16836	100874286	NRG1-IT3
16837	105379362	LOC105379362
16838	84750	FUT10
16839	84549	MAK16
16840	80185	TTI2
16841	692084	SNORD13
16842	79845	RNF122
16843	78986	DUSP26
16844	105379363	LOC105379363
16845	105379364	LOC105379364
16846	105379366	LOC105379366
16847	105379365	LOC105379365
16848	103689844	LINC01288
16849	105379368	LOC105379368
16850	105379369	LOC105379369
16851	137970	UNC5D
16852	101929550	LOC101929550
16853	112268026	LOC112268026
16854	105379370	LOC105379370
16855	105379371	LOC105379371
16856	157855	KCNU1
16857	105379375	LOC105379375
16858	105379376	LOC105379376
16859	105379377	LOC105379377
16860	100507403	LOC100507403
16861	100507420	LINC01605
16862	105379379	LOC105379379
16863	105379378	LOC105379378
16864	105379380	LOC105379380
16865	80139	ZNF703
16866	101929622	LOC101929622
16867	102723701	LOC102723701
16868	11160	ERLIN2
16869	728024	LOC728024
16870	11212	PLPBP
16871	105379381	LOC105379381
16872	25960	ADGRA2
16873	55290	BRF2
16874	80223	RAB11FIP1
16875	137362	GOT1L1
16876	155	ADRB3
16877	1978	EIF4EBP1
16878	9070	ASH2L
16879	6770	STAR
16880	105379382	LOC105379382
16881	27257	LSM1
16882	9530	BAG4
16883	23259	DDHD2
16884	84513	PLPP5
16885	54904	NSD3
16886	137994	LETM2
16887	102723716	LOC102723716
16888	2260	FGFR1
16889	389649	LINC03042
16890	105379383	LOC105379383
16891	105379384	LOC105379384
16892	286140	RNF5P1
16893	6867	TACC1
16894	59339	PLEKHA2
16895	203100	HTRA4
16896	83877	TM2D2
16897	8754	ADAM9
16898	109616979	SNORD38D
16899	203102	ADAM32
16900	255926	ADAM5
16901	1587	ADAM3A
16902	100130964	LOC100130964
16903	8749	ADAM18
16904	2515	ADAM2
16905	3620	IDO1
16906	169355	IDO2
16907	105379385	LOC105379385
16908	105379386	LINC02866
16909	56892	TCIM
16910	112543493	SIRLNT
16911	105379388	LOC105379388
16912	79698	ZMAT4
16913	107986938	LOC107986938
16914	105379389	LOC105379389
16915	105379390	LOC105379390
16916	105379771	LOC105379771
16917	6422	SFRP1
16918	100847068	MIR548AO
16919	109616980	SNORD65B
16920	105379391	LOC105379391
16921	51125	GOLGA7
16922	84296	GINS4
16923	102723729	GPAT4-AS1
16924	137964	GPAT4
16925	157848	NKX6-3
16926	286	ANK1
16927	619554	MIR486-1
16928	102465696	MIR486-2
16929	105379392	LOC105379392
16930	7994	KAT6A
16931	105379393	KAT6A-AS1
16932	107986939	LOC107986939
16933	10947	AP3M2
16934	5327	PLAT
16935	101929897	IKBKB-DT
16936	3551	IKBKB
16937	105379395	LOC105379395
16938	5423	POLB
16939	27121	DKK4
16940	7419	VDAC3
16941	6575	SLC20A2
16942	114926	SMIM19
16943	105379396	LOC105379396
16944	1142	CHRNB3
16945	8973	CHRNA6
16946	55145	THAP1
16947	81790	RNF170
16948	100616115	MIR4469
16949	84376	HOOK3
16950	2339	FNTA
16951	84197	POMK
16952	138050	HGSNAT
16953	340441	POTEA
16954	105379397	LOC105379397
16955	389652	ASNSP1
16956	105375811	LOC105375811
16957	105375812	LOC105375812
16958	497634	LINC00293
16959	105375813	LOC105375813
16960	105375814	LOC105375814
16961	105375815	LOC105375815
16962	105375816	LOC105375816
16963	105375817	LOC105375817
16964	107986885	LOC107986885
16965	100287846	LOC100287846
16966	100996586	IGLV8OR8-1
16967	23514	SPIDR
16968	107986940	LOC107986940
16969	1052	CEBPD
16970	5591	PRKDC
16971	105375818	LOC105375818
16972	4173	MCM4
16973	105375819	TCONS_00068220
16974	7336	UBE2V2
16975	107986941	LOC107986941
16976	105375820	LOC105375820
16977	105375821	LOC105375821
16978	105375822	LINC02947
16979	112268027	LOC112268027
16980	101929268	LOC101929268
16981	105375823	LINC02847
16982	101929217	LINC03054
16983	79645	CLXN
16984	105375825	LOC105375825
16985	6591	SNAI2
16986	107986942	LOC107986942
16987	492307	PPDPFL
16988	105375826	LOC105375826
16989	100507464	LOC100507464
16990	54212	SNTG1
16991	105375829	LOC105375829
16992	105375828	LOC105375828
16993	105375830	LOC105375830
16994	105375831	LOC105375831
16995	137902	PXDNL
16996	105375833	LOC105375833
16997	115294	PCMTD1
16998	102724330	PCMTD1-DT
16999	9705	ST18
17000	101929341	LOC101929341
17001	389658	ALKAL1
17002	9821	RB1CC1
17003	105375835	LOC105375835
17004	107986943	LOC107986943
17005	2831	NPBWR1
17006	105375836	LOC105375836
17007	4986	OPRK1
17008	100507516	LINC02984
17009	51606	ATP6V1H
17010	8601	RGS20
17011	6917	TCEA1
17012	105375839	LOC105375839
17013	10434	LYPLA1
17014	29088	MRPL15
17015	26766	RNU105C
17016	105375840	LOC105375840
17017	105375841	LOC105375841
17018	64321	SOX17
17019	100129098	LOC100129098
17020	6101	RP1
17021	107984125	LOC107984125
17022	105375842	LOC105375842
